case_id,terrain,difficulty_row,source_column,seed,command_bin,replicate,vx_m_s,vy_m_s,yaw_rad_s
1014787,stairs_negative_step,5,4,210002,standing,3,0,0,0
1014788,stairs_negative_step,5,4,210002,standing,4,0,0,0
1014789,stairs_negative_step,5,4,210002,standing,5,0,0,0
1014790,stairs_negative_step,5,4,210002,standing,6,0,0,0
1014791,stairs_negative_step,5,4,210002,standing,7,0,0,0
1014848,stairs_negative_step,5,4,210002,low_speed,0,0.25,0,0
1014849,stairs_negative_step,5,4,210002,low_speed,1,-0.25,0,0
1014850,stairs_negative_step,5,4,210002,low_speed,2,0,0.25,0.25
1014851,stairs_negative_step,5,4,210002,low_speed,3,0,-0.25,-0.25
1014852,stairs_negative_step,5,4,210002,low_speed,4,0.25,0,0
1014853,stairs_negative_step,5,4,210002,low_speed,5,-0.25,0,0
1014854,stairs_negative_step,5,4,210002,low_speed,6,0,0.25,0.25
1014855,stairs_negative_step,5,4,210002,low_speed,7,0,-0.25,-0.25
1014912,stairs_negative_step,5,4,210002,normal_motion,0,0.75,0,0
1014913,stairs_negative_step,5,4,210002,normal_motion,1,-0.75,0,0
1014914,stairs_negative_step,5,4,210002,normal_motion,2,0,0.75,0.5
1014915,stairs_negative_step,5,4,210002,normal_motion,3,0,-0.75,-0.5
1014916,stairs_negative_step,5,4,210002,normal_motion,4,0.75,0,0
1014917,stairs_negative_step,5,4,210002,normal_motion,5,-0.75,0,0
1014918,stairs_negative_step,5,4,210002,normal_motion,6,0,0.75,0.5
1014919,stairs_negative_step,5,4,210002,normal_motion,7,0,-0.75,-0.5
1014976,stairs_negative_step,6,4,210000,standing,0,0,0,0
1014977,stairs_negative_step,6,4,210000,standing,1,0,0,0
1014978,stairs_negative_step,6,4,210000,standing,2,0,0,0
1014979,stairs_negative_step,6,4,210000,standing,3,0,0,0
1014980,stairs_negative_step,6,4,210000,standing,4,0,0,0
1014981,stairs_negative_step,6,4,210000,standing,5,0,0,0
1014982,stairs_negative_step,6,4,210000,standing,6,0,0,0
1014983,stairs_negative_step,6,4,210000,standing,7,0,0,0
1015040,stairs_negative_step,6,4,210000,low_speed,0,0.25,0,0
1015041,stairs_negative_step,6,4,210000,low_speed,1,-0.25,0,0
1015042,stairs_negative_step,6,4,210000,low_speed,2,0,0.25,0.25
1015043,stairs_negative_step,6,4,210000,low_speed,3,0,-0.25,-0.25
1015044,stairs_negative_step,6,4,210000,low_speed,4,0.25,0,0
1015045,stairs_negative_step,6,4,210000,low_speed,5,-0.25,0,0
1015046,stairs_negative_step,6,4,210000,low_speed,6,0,0.25,0.25
1015047,stairs_negative_step,6,4,210000,low_speed,7,0,-0.25,-0.25
1015104,stairs_negative_step,6,4,210000,normal_motion,0,0.75,0,0
1015105,stairs_negative_step,6,4,210000,normal_motion,1,-0.75,0,0
1015106,stairs_negative_step,6,4,210000,normal_motion,2,0,0.75,0.5
1015107,stairs_negative_step,6,4,210000,normal_motion,3,0,-0.75,-0.5
1015108,stairs_negative_step,6,4,210000,normal_motion,4,0.75,0,0
1015109,stairs_negative_step,6,4,210000,normal_motion,5,-0.75,0,0
1015110,stairs_negative_step,6,4,210000,normal_motion,6,0,0.75,0.5
1015111,stairs_negative_step,6,4,210000,normal_motion,7,0,-0.75,-0.5
1015168,stairs_negative_step,6,4,210001,standing,0,0,0,0
1015169,stairs_negative_step,6,4,210001,standing,1,0,0,0
1015170,stairs_negative_step,6,4,210001,standing,2,0,0,0
1015171,stairs_negative_step,6,4,210001,standing,3,0,0,0
1015172,stairs_negative_step,6,4,210001,standing,4,0,0,0
1015173,stairs_negative_step,6,4,210001,standing,5,0,0,0
1015174,stairs_negative_step,6,4,210001,standing,6,0,0,0
1015175,stairs_negative_step,6,4,210001,standing,7,0,0,0
1015232,stairs_negative_step,6,4,210001,low_speed,0,0.25,0,0
1015233,stairs_negative_step,6,4,210001,low_speed,1,-0.25,0,0
1015234,stairs_negative_step,6,4,210001,low_speed,2,0,0.25,0.25
1015235,stairs_negative_step,6,4,210001,low_speed,3,0,-0.25,-0.25
1015236,stairs_negative_step,6,4,210001,low_speed,4,0.25,0,0
1015237,stairs_negative_step,6,4,210001,low_speed,5,-0.25,0,0
1015238,stairs_negative_step,6,4,210001,low_speed,6,0,0.25,0.25
1015239,stairs_negative_step,6,4,210001,low_speed,7,0,-0.25,-0.25
1015296,stairs_negative_step,6,4,210001,normal_motion,0,0.75,0,0
1015297,stairs_negative_step,6,4,210001,normal_motion,1,-0.75,0,0
1015298,stairs_negative_step,6,4,210001,normal_motion,2,0,0.75,0.5
1015299,stairs_negative_step,6,4,210001,normal_motion,3,0,-0.75,-0.5
1015300,stairs_negative_step,6,4,210001,normal_motion,4,0.75,0,0
1015301,stairs_negative_step,6,4,210001,normal_motion,5,-0.75,0,0
1015302,stairs_negative_step,6,4,210001,normal_motion,6,0,0.75,0.5
1015303,stairs_negative_step,6,4,210001,normal_motion,7,0,-0.75,-0.5
1015360,stairs_negative_step,6,4,210002,standing,0,0,0,0
1015361,stairs_negative_step,6,4,210002,standing,1,0,0,0
1015362,stairs_negative_step,6,4,210002,standing,2,0,0,0
1015363,stairs_negative_step,6,4,210002,standing,3,0,0,0
1015364,stairs_negative_step,6,4,210002,standing,4,0,0,0
1015365,stairs_negative_step,6,4,210002,standing,5,0,0,0
1015366,stairs_negative_step,6,4,210002,standing,6,0,0,0
1015367,stairs_negative_step,6,4,210002,standing,7,0,0,0
1015424,stairs_negative_step,6,4,210002,low_speed,0,0.25,0,0
1015425,stairs_negative_step,6,4,210002,low_speed,1,-0.25,0,0
1015426,stairs_negative_step,6,4,210002,low_speed,2,0,0.25,0.25
1015427,stairs_negative_step,6,4,210002,low_speed,3,0,-0.25,-0.25
1015428,stairs_negative_step,6,4,210002,low_speed,4,0.25,0,0
1015429,stairs_negative_step,6,4,210002,low_speed,5,-0.25,0,0
1015430,stairs_negative_step,6,4,210002,low_speed,6,0,0.25,0.25
1015431,stairs_negative_step,6,4,210002,low_speed,7,0,-0.25,-0.25
1015488,stairs_negative_step,6,4,210002,normal_motion,0,0.75,0,0
1015489,stairs_negative_step,6,4,210002,normal_motion,1,-0.75,0,0
1015490,stairs_negative_step,6,4,210002,normal_motion,2,0,0.75,0.5
1015491,stairs_negative_step,6,4,210002,normal_motion,3,0,-0.75,-0.5
1015492,stairs_negative_step,6,4,210002,normal_motion,4,0.75,0,0
1015493,stairs_negative_step,6,4,210002,normal_motion,5,-0.75,0,0
1015494,stairs_negative_step,6,4,210002,normal_motion,6,0,0.75,0.5
1015495,stairs_negative_step,6,4,210002,normal_motion,7,0,-0.75,-0.5
1015552,stairs_negative_step,7,4,210000,standing,0,0,0,0
1015553,stairs_negative_step,7,4,210000,standing,1,0,0,0
1015554,stairs_negative_step,7,4,210000,standing,2,0,0,0
1015555,stairs_negative_step,7,4,210000,standing,3,0,0,0
1015556,stairs_negative_step,7,4,210000,standing,4,0,0,0
1015557,stairs_negative_step,7,4,210000,standing,5,0,0,0
1015558,stairs_negative_step,7,4,210000,standing,6,0,0,0
1015559,stairs_negative_step,7,4,210000,standing,7,0,0,0
1015616,stairs_negative_step,7,4,210000,low_speed,0,0.25,0,0
1015617,stairs_negative_step,7,4,210000,low_speed,1,-0.25,0,0
1015618,stairs_negative_step,7,4,210000,low_speed,2,0,0.25,0.25
1015619,stairs_negative_step,7,4,210000,low_speed,3,0,-0.25,-0.25
1015620,stairs_negative_step,7,4,210000,low_speed,4,0.25,0,0
1015621,stairs_negative_step,7,4,210000,low_speed,5,-0.25,0,0
1015622,stairs_negative_step,7,4,210000,low_speed,6,0,0.25,0.25
1015623,stairs_negative_step,7,4,210000,low_speed,7,0,-0.25,-0.25
1015680,stairs_negative_step,7,4,210000,normal_motion,0,0.75,0,0
1015681,stairs_negative_step,7,4,210000,normal_motion,1,-0.75,0,0
1015682,stairs_negative_step,7,4,210000,normal_motion,2,0,0.75,0.5
1015683,stairs_negative_step,7,4,210000,normal_motion,3,0,-0.75,-0.5
1015684,stairs_negative_step,7,4,210000,normal_motion,4,0.75,0,0
1015685,stairs_negative_step,7,4,210000,normal_motion,5,-0.75,0,0
1015686,stairs_negative_step,7,4,210000,normal_motion,6,0,0.75,0.5
1015687,stairs_negative_step,7,4,210000,normal_motion,7,0,-0.75,-0.5
1015744,stairs_negative_step,7,4,210001,standing,0,0,0,0
1015745,stairs_negative_step,7,4,210001,standing,1,0,0,0
1015746,stairs_negative_step,7,4,210001,standing,2,0,0,0
1015747,stairs_negative_step,7,4,210001,standing,3,0,0,0
1015748,stairs_negative_step,7,4,210001,standing,4,0,0,0
1015749,stairs_negative_step,7,4,210001,standing,5,0,0,0
1015750,stairs_negative_step,7,4,210001,standing,6,0,0,0
1015751,stairs_negative_step,7,4,210001,standing,7,0,0,0
1015808,stairs_negative_step,7,4,210001,low_speed,0,0.25,0,0
1015809,stairs_negative_step,7,4,210001,low_speed,1,-0.25,0,0
1015810,stairs_negative_step,7,4,210001,low_speed,2,0,0.25,0.25
1015811,stairs_negative_step,7,4,210001,low_speed,3,0,-0.25,-0.25
1015812,stairs_negative_step,7,4,210001,low_speed,4,0.25,0,0
1015813,stairs_negative_step,7,4,210001,low_speed,5,-0.25,0,0
1015814,stairs_negative_step,7,4,210001,low_speed,6,0,0.25,0.25
1015815,stairs_negative_step,7,4,210001,low_speed,7,0,-0.25,-0.25
1015872,stairs_negative_step,7,4,210001,normal_motion,0,0.75,0,0
1015873,stairs_negative_step,7,4,210001,normal_motion,1,-0.75,0,0
1015874,stairs_negative_step,7,4,210001,normal_motion,2,0,0.75,0.5
1015875,stairs_negative_step,7,4,210001,normal_motion,3,0,-0.75,-0.5
1015876,stairs_negative_step,7,4,210001,normal_motion,4,0.75,0,0
1015877,stairs_negative_step,7,4,210001,normal_motion,5,-0.75,0,0
1015878,stairs_negative_step,7,4,210001,normal_motion,6,0,0.75,0.5
1015879,stairs_negative_step,7,4,210001,normal_motion,7,0,-0.75,-0.5
1015936,stairs_negative_step,7,4,210002,standing,0,0,0,0
1015937,stairs_negative_step,7,4,210002,standing,1,0,0,0
1015938,stairs_negative_step,7,4,210002,standing,2,0,0,0
1015939,stairs_negative_step,7,4,210002,standing,3,0,0,0
1015940,stairs_negative_step,7,4,210002,standing,4,0,0,0
1015941,stairs_negative_step,7,4,210002,standing,5,0,0,0
1015942,stairs_negative_step,7,4,210002,standing,6,0,0,0
1015943,stairs_negative_step,7,4,210002,standing,7,0,0,0
1016000,stairs_negative_step,7,4,210002,low_speed,0,0.25,0,0
1016001,stairs_negative_step,7,4,210002,low_speed,1,-0.25,0,0
1016002,stairs_negative_step,7,4,210002,low_speed,2,0,0.25,0.25
1016003,stairs_negative_step,7,4,210002,low_speed,3,0,-0.25,-0.25
1016004,stairs_negative_step,7,4,210002,low_speed,4,0.25,0,0
1016005,stairs_negative_step,7,4,210002,low_speed,5,-0.25,0,0
1016006,stairs_negative_step,7,4,210002,low_speed,6,0,0.25,0.25
1016007,stairs_negative_step,7,4,210002,low_speed,7,0,-0.25,-0.25
1016064,stairs_negative_step,7,4,210002,normal_motion,0,0.75,0,0
1016065,stairs_negative_step,7,4,210002,normal_motion,1,-0.75,0,0
1016066,stairs_negative_step,7,4,210002,normal_motion,2,0,0.75,0.5
1016067,stairs_negative_step,7,4,210002,normal_motion,3,0,-0.75,-0.5
1016068,stairs_negative_step,7,4,210002,normal_motion,4,0.75,0,0
1016069,stairs_negative_step,7,4,210002,normal_motion,5,-0.75,0,0
1016070,stairs_negative_step,7,4,210002,normal_motion,6,0,0.75,0.5
1016071,stairs_negative_step,7,4,210002,normal_motion,7,0,-0.75,-0.5
1016128,stairs_negative_step,8,4,210000,standing,0,0,0,0
1016129,stairs_negative_step,8,4,210000,standing,1,0,0,0
1016130,stairs_negative_step,8,4,210000,standing,2,0,0,0
1016131,stairs_negative_step,8,4,210000,standing,3,0,0,0
1016132,stairs_negative_step,8,4,210000,standing,4,0,0,0
1016133,stairs_negative_step,8,4,210000,standing,5,0,0,0
1016134,stairs_negative_step,8,4,210000,standing,6,0,0,0
1016135,stairs_negative_step,8,4,210000,standing,7,0,0,0
1016192,stairs_negative_step,8,4,210000,low_speed,0,0.25,0,0
1016193,stairs_negative_step,8,4,210000,low_speed,1,-0.25,0,0
1016194,stairs_negative_step,8,4,210000,low_speed,2,0,0.25,0.25
1016195,stairs_negative_step,8,4,210000,low_speed,3,0,-0.25,-0.25
1016196,stairs_negative_step,8,4,210000,low_speed,4,0.25,0,0
1016197,stairs_negative_step,8,4,210000,low_speed,5,-0.25,0,0
1016198,stairs_negative_step,8,4,210000,low_speed,6,0,0.25,0.25
1016199,stairs_negative_step,8,4,210000,low_speed,7,0,-0.25,-0.25
1016256,stairs_negative_step,8,4,210000,normal_motion,0,0.75,0,0
1016257,stairs_negative_step,8,4,210000,normal_motion,1,-0.75,0,0
1016258,stairs_negative_step,8,4,210000,normal_motion,2,0,0.75,0.5
1016259,stairs_negative_step,8,4,210000,normal_motion,3,0,-0.75,-0.5
1016260,stairs_negative_step,8,4,210000,normal_motion,4,0.75,0,0
1016261,stairs_negative_step,8,4,210000,normal_motion,5,-0.75,0,0
1016262,stairs_negative_step,8,4,210000,normal_motion,6,0,0.75,0.5
1016263,stairs_negative_step,8,4,210000,normal_motion,7,0,-0.75,-0.5
1016320,stairs_negative_step,8,4,210001,standing,0,0,0,0
1016321,stairs_negative_step,8,4,210001,standing,1,0,0,0
1016322,stairs_negative_step,8,4,210001,standing,2,0,0,0
1016323,stairs_negative_step,8,4,210001,standing,3,0,0,0
1016324,stairs_negative_step,8,4,210001,standing,4,0,0,0
1016325,stairs_negative_step,8,4,210001,standing,5,0,0,0
1016326,stairs_negative_step,8,4,210001,standing,6,0,0,0
1016327,stairs_negative_step,8,4,210001,standing,7,0,0,0
1016384,stairs_negative_step,8,4,210001,low_speed,0,0.25,0,0
1016385,stairs_negative_step,8,4,210001,low_speed,1,-0.25,0,0
1016386,stairs_negative_step,8,4,210001,low_speed,2,0,0.25,0.25
1016387,stairs_negative_step,8,4,210001,low_speed,3,0,-0.25,-0.25
1016388,stairs_negative_step,8,4,210001,low_speed,4,0.25,0,0
1016389,stairs_negative_step,8,4,210001,low_speed,5,-0.25,0,0
1016390,stairs_negative_step,8,4,210001,low_speed,6,0,0.25,0.25
1016391,stairs_negative_step,8,4,210001,low_speed,7,0,-0.25,-0.25
1016448,stairs_negative_step,8,4,210001,normal_motion,0,0.75,0,0
1016449,stairs_negative_step,8,4,210001,normal_motion,1,-0.75,0,0
1016450,stairs_negative_step,8,4,210001,normal_motion,2,0,0.75,0.5
1016451,stairs_negative_step,8,4,210001,normal_motion,3,0,-0.75,-0.5
1016452,stairs_negative_step,8,4,210001,normal_motion,4,0.75,0,0
1016453,stairs_negative_step,8,4,210001,normal_motion,5,-0.75,0,0
1016454,stairs_negative_step,8,4,210001,normal_motion,6,0,0.75,0.5
1016455,stairs_negative_step,8,4,210001,normal_motion,7,0,-0.75,-0.5
1016512,stairs_negative_step,8,4,210002,standing,0,0,0,0
1016513,stairs_negative_step,8,4,210002,standing,1,0,0,0
1016514,stairs_negative_step,8,4,210002,standing,2,0,0,0
1016515,stairs_negative_step,8,4,210002,standing,3,0,0,0
1016516,stairs_negative_step,8,4,210002,standing,4,0,0,0
1016517,stairs_negative_step,8,4,210002,standing,5,0,0,0
1016518,stairs_negative_step,8,4,210002,standing,6,0,0,0
1016519,stairs_negative_step,8,4,210002,standing,7,0,0,0
1016576,stairs_negative_step,8,4,210002,low_speed,0,0.25,0,0
1016577,stairs_negative_step,8,4,210002,low_speed,1,-0.25,0,0
1016578,stairs_negative_step,8,4,210002,low_speed,2,0,0.25,0.25
1016579,stairs_negative_step,8,4,210002,low_speed,3,0,-0.25,-0.25
1016580,stairs_negative_step,8,4,210002,low_speed,4,0.25,0,0
1016581,stairs_negative_step,8,4,210002,low_speed,5,-0.25,0,0
1016582,stairs_negative_step,8,4,210002,low_speed,6,0,0.25,0.25
1016583,stairs_negative_step,8,4,210002,low_speed,7,0,-0.25,-0.25
1016640,stairs_negative_step,8,4,210002,normal_motion,0,0.75,0,0
1016641,stairs_negative_step,8,4,210002,normal_motion,1,-0.75,0,0
1016642,stairs_negative_step,8,4,210002,normal_motion,2,0,0.75,0.5
1016643,stairs_negative_step,8,4,210002,normal_motion,3,0,-0.75,-0.5
1016644,stairs_negative_step,8,4,210002,normal_motion,4,0.75,0,0
1016645,stairs_negative_step,8,4,210002,normal_motion,5,-0.75,0,0
1016646,stairs_negative_step,8,4,210002,normal_motion,6,0,0.75,0.5
1016647,stairs_negative_step,8,4,210002,normal_motion,7,0,-0.75,-0.5
1016704,stairs_negative_step,9,4,210000,standing,0,0,0,0
1016705,stairs_negative_step,9,4,210000,standing,1,0,0,0
1016706,stairs_negative_step,9,4,210000,standing,2,0,0,0
1016707,stairs_negative_step,9,4,210000,standing,3,0,0,0
1016708,stairs_negative_step,9,4,210000,standing,4,0,0,0
1016709,stairs_negative_step,9,4,210000,standing,5,0,0,0
1016710,stairs_negative_step,9,4,210000,standing,6,0,0,0
1016711,stairs_negative_step,9,4,210000,standing,7,0,0,0
1016768,stairs_negative_step,9,4,210000,low_speed,0,0.25,0,0
1016769,stairs_negative_step,9,4,210000,low_speed,1,-0.25,0,0
1016770,stairs_negative_step,9,4,210000,low_speed,2,0,0.25,0.25
1016771,stairs_negative_step,9,4,210000,low_speed,3,0,-0.25,-0.25
1016772,stairs_negative_step,9,4,210000,low_speed,4,0.25,0,0
1016773,stairs_negative_step,9,4,210000,low_speed,5,-0.25,0,0
1016774,stairs_negative_step,9,4,210000,low_speed,6,0,0.25,0.25
1016775,stairs_negative_step,9,4,210000,low_speed,7,0,-0.25,-0.25
1016832,stairs_negative_step,9,4,210000,normal_motion,0,0.75,0,0
1016833,stairs_negative_step,9,4,210000,normal_motion,1,-0.75,0,0
1016834,stairs_negative_step,9,4,210000,normal_motion,2,0,0.75,0.5
1016835,stairs_negative_step,9,4,210000,normal_motion,3,0,-0.75,-0.5
1016836,stairs_negative_step,9,4,210000,normal_motion,4,0.75,0,0
1016837,stairs_negative_step,9,4,210000,normal_motion,5,-0.75,0,0
1016838,stairs_negative_step,9,4,210000,normal_motion,6,0,0.75,0.5
1016839,stairs_negative_step,9,4,210000,normal_motion,7,0,-0.75,-0.5
1016896,stairs_negative_step,9,4,210001,standing,0,0,0,0
1016897,stairs_negative_step,9,4,210001,standing,1,0,0,0
1016898,stairs_negative_step,9,4,210001,standing,2,0,0,0
1016899,stairs_negative_step,9,4,210001,standing,3,0,0,0
1016900,stairs_negative_step,9,4,210001,standing,4,0,0,0
1016901,stairs_negative_step,9,4,210001,standing,5,0,0,0
1016902,stairs_negative_step,9,4,210001,standing,6,0,0,0
1016903,stairs_negative_step,9,4,210001,standing,7,0,0,0
1016960,stairs_negative_step,9,4,210001,low_speed,0,0.25,0,0
1016961,stairs_negative_step,9,4,210001,low_speed,1,-0.25,0,0
1016962,stairs_negative_step,9,4,210001,low_speed,2,0,0.25,0.25
1016963,stairs_negative_step,9,4,210001,low_speed,3,0,-0.25,-0.25
1016964,stairs_negative_step,9,4,210001,low_speed,4,0.25,0,0
1016965,stairs_negative_step,9,4,210001,low_speed,5,-0.25,0,0
1016966,stairs_negative_step,9,4,210001,low_speed,6,0,0.25,0.25
1016967,stairs_negative_step,9,4,210001,low_speed,7,0,-0.25,-0.25
1017024,stairs_negative_step,9,4,210001,normal_motion,0,0.75,0,0
1017025,stairs_negative_step,9,4,210001,normal_motion,1,-0.75,0,0
1017026,stairs_negative_step,9,4,210001,normal_motion,2,0,0.75,0.5
1017027,stairs_negative_step,9,4,210001,normal_motion,3,0,-0.75,-0.5
1017028,stairs_negative_step,9,4,210001,normal_motion,4,0.75,0,0
1017029,stairs_negative_step,9,4,210001,normal_motion,5,-0.75,0,0
1017030,stairs_negative_step,9,4,210001,normal_motion,6,0,0.75,0.5
1017031,stairs_negative_step,9,4,210001,normal_motion,7,0,-0.75,-0.5
1017088,stairs_negative_step,9,4,210002,standing,0,0,0,0
1017089,stairs_negative_step,9,4,210002,standing,1,0,0,0
1017090,stairs_negative_step,9,4,210002,standing,2,0,0,0
1017091,stairs_negative_step,9,4,210002,standing,3,0,0,0
1017092,stairs_negative_step,9,4,210002,standing,4,0,0,0
1017093,stairs_negative_step,9,4,210002,standing,5,0,0,0
1017094,stairs_negative_step,9,4,210002,standing,6,0,0,0
1017095,stairs_negative_step,9,4,210002,standing,7,0,0,0
1017152,stairs_negative_step,9,4,210002,low_speed,0,0.25,0,0
1017153,stairs_negative_step,9,4,210002,low_speed,1,-0.25,0,0
1017154,stairs_negative_step,9,4,210002,low_speed,2,0,0.25,0.25
1017155,stairs_negative_step,9,4,210002,low_speed,3,0,-0.25,-0.25
1017156,stairs_negative_step,9,4,210002,low_speed,4,0.25,0,0
1017157,stairs_negative_step,9,4,210002,low_speed,5,-0.25,0,0
1017158,stairs_negative_step,9,4,210002,low_speed,6,0,0.25,0.25
1017159,stairs_negative_step,9,4,210002,low_speed,7,0,-0.25,-0.25
1017216,stairs_negative_step,9,4,210002,normal_motion,0,0.75,0,0
1017217,stairs_negative_step,9,4,210002,normal_motion,1,-0.75,0,0
1017218,stairs_negative_step,9,4,210002,normal_motion,2,0,0.75,0.5
1017219,stairs_negative_step,9,4,210002,normal_motion,3,0,-0.75,-0.5
1017220,stairs_negative_step,9,4,210002,normal_motion,4,0.75,0,0
1017221,stairs_negative_step,9,4,210002,normal_motion,5,-0.75,0,0
1017222,stairs_negative_step,9,4,210002,normal_motion,6,0,0.75,0.5
1017223,stairs_negative_step,9,4,210002,normal_motion,7,0,-0.75,-0.5
1017280,stairs_positive_step,0,11,210000,standing,0,0,0,0
1017281,stairs_positive_step,0,11,210000,standing,1,0,0,0
1017282,stairs_positive_step,0,11,210000,standing,2,0,0,0
1017283,stairs_positive_step,0,11,210000,standing,3,0,0,0
1017284,stairs_positive_step,0,11,210000,standing,4,0,0,0
1017285,stairs_positive_step,0,11,210000,standing,5,0,0,0
1017286,stairs_positive_step,0,11,210000,standing,6,0,0,0
1017287,stairs_positive_step,0,11,210000,standing,7,0,0,0
1017344,stairs_positive_step,0,11,210000,low_speed,0,0.25,0,0
1017345,stairs_positive_step,0,11,210000,low_speed,1,-0.25,0,0
1017346,stairs_positive_step,0,11,210000,low_speed,2,0,0.25,0.25
1017347,stairs_positive_step,0,11,210000,low_speed,3,0,-0.25,-0.25
1017348,stairs_positive_step,0,11,210000,low_speed,4,0.25,0,0
1017349,stairs_positive_step,0,11,210000,low_speed,5,-0.25,0,0
1017350,stairs_positive_step,0,11,210000,low_speed,6,0,0.25,0.25
1017351,stairs_positive_step,0,11,210000,low_speed,7,0,-0.25,-0.25
1017408,stairs_positive_step,0,11,210000,normal_motion,0,0.75,0,0
1017409,stairs_positive_step,0,11,210000,normal_motion,1,-0.75,0,0
1017410,stairs_positive_step,0,11,210000,normal_motion,2,0,0.75,0.5
1017411,stairs_positive_step,0,11,210000,normal_motion,3,0,-0.75,-0.5
1017412,stairs_positive_step,0,11,210000,normal_motion,4,0.75,0,0
1017413,stairs_positive_step,0,11,210000,normal_motion,5,-0.75,0,0
1017414,stairs_positive_step,0,11,210000,normal_motion,6,0,0.75,0.5
1017415,stairs_positive_step,0,11,210000,normal_motion,7,0,-0.75,-0.5
1017472,stairs_positive_step,0,11,210001,standing,0,0,0,0
1017473,stairs_positive_step,0,11,210001,standing,1,0,0,0
1017474,stairs_positive_step,0,11,210001,standing,2,0,0,0
1017475,stairs_positive_step,0,11,210001,standing,3,0,0,0
1017476,stairs_positive_step,0,11,210001,standing,4,0,0,0
1017477,stairs_positive_step,0,11,210001,standing,5,0,0,0
1017478,stairs_positive_step,0,11,210001,standing,6,0,0,0
1017479,stairs_positive_step,0,11,210001,standing,7,0,0,0
1017536,stairs_positive_step,0,11,210001,low_speed,0,0.25,0,0
1017537,stairs_positive_step,0,11,210001,low_speed,1,-0.25,0,0
1017538,stairs_positive_step,0,11,210001,low_speed,2,0,0.25,0.25
1017539,stairs_positive_step,0,11,210001,low_speed,3,0,-0.25,-0.25
1017540,stairs_positive_step,0,11,210001,low_speed,4,0.25,0,0
1017541,stairs_positive_step,0,11,210001,low_speed,5,-0.25,0,0
1017542,stairs_positive_step,0,11,210001,low_speed,6,0,0.25,0.25
1017543,stairs_positive_step,0,11,210001,low_speed,7,0,-0.25,-0.25
1017600,stairs_positive_step,0,11,210001,normal_motion,0,0.75,0,0
1017601,stairs_positive_step,0,11,210001,normal_motion,1,-0.75,0,0
1017602,stairs_positive_step,0,11,210001,normal_motion,2,0,0.75,0.5
1017603,stairs_positive_step,0,11,210001,normal_motion,3,0,-0.75,-0.5
1017604,stairs_positive_step,0,11,210001,normal_motion,4,0.75,0,0
1017605,stairs_positive_step,0,11,210001,normal_motion,5,-0.75,0,0
1017606,stairs_positive_step,0,11,210001,normal_motion,6,0,0.75,0.5
1017607,stairs_positive_step,0,11,210001,normal_motion,7,0,-0.75,-0.5
1017664,stairs_positive_step,0,11,210002,standing,0,0,0,0
1017665,stairs_positive_step,0,11,210002,standing,1,0,0,0
1017666,stairs_positive_step,0,11,210002,standing,2,0,0,0
1017667,stairs_positive_step,0,11,210002,standing,3,0,0,0
1017668,stairs_positive_step,0,11,210002,standing,4,0,0,0
1017669,stairs_positive_step,0,11,210002,standing,5,0,0,0
1017670,stairs_positive_step,0,11,210002,standing,6,0,0,0
1017671,stairs_positive_step,0,11,210002,standing,7,0,0,0
1017728,stairs_positive_step,0,11,210002,low_speed,0,0.25,0,0
1017729,stairs_positive_step,0,11,210002,low_speed,1,-0.25,0,0
1017730,stairs_positive_step,0,11,210002,low_speed,2,0,0.25,0.25
1017731,stairs_positive_step,0,11,210002,low_speed,3,0,-0.25,-0.25
1017732,stairs_positive_step,0,11,210002,low_speed,4,0.25,0,0
1017733,stairs_positive_step,0,11,210002,low_speed,5,-0.25,0,0
1017734,stairs_positive_step,0,11,210002,low_speed,6,0,0.25,0.25
1017735,stairs_positive_step,0,11,210002,low_speed,7,0,-0.25,-0.25
1017792,stairs_positive_step,0,11,210002,normal_motion,0,0.75,0,0
1017793,stairs_positive_step,0,11,210002,normal_motion,1,-0.75,0,0
1017794,stairs_positive_step,0,11,210002,normal_motion,2,0,0.75,0.5
1017795,stairs_positive_step,0,11,210002,normal_motion,3,0,-0.75,-0.5
1017796,stairs_positive_step,0,11,210002,normal_motion,4,0.75,0,0
1017797,stairs_positive_step,0,11,210002,normal_motion,5,-0.75,0,0
1017798,stairs_positive_step,0,11,210002,normal_motion,6,0,0.75,0.5
1017799,stairs_positive_step,0,11,210002,normal_motion,7,0,-0.75,-0.5
1017856,stairs_positive_step,1,11,210000,standing,0,0,0,0
1017857,stairs_positive_step,1,11,210000,standing,1,0,0,0
1017858,stairs_positive_step,1,11,210000,standing,2,0,0,0
1017859,stairs_positive_step,1,11,210000,standing,3,0,0,0
1017860,stairs_positive_step,1,11,210000,standing,4,0,0,0
1017861,stairs_positive_step,1,11,210000,standing,5,0,0,0
1017862,stairs_positive_step,1,11,210000,standing,6,0,0,0
1017863,stairs_positive_step,1,11,210000,standing,7,0,0,0
1017920,stairs_positive_step,1,11,210000,low_speed,0,0.25,0,0
1017921,stairs_positive_step,1,11,210000,low_speed,1,-0.25,0,0
1017922,stairs_positive_step,1,11,210000,low_speed,2,0,0.25,0.25
1017923,stairs_positive_step,1,11,210000,low_speed,3,0,-0.25,-0.25
1017924,stairs_positive_step,1,11,210000,low_speed,4,0.25,0,0
1017925,stairs_positive_step,1,11,210000,low_speed,5,-0.25,0,0
1017926,stairs_positive_step,1,11,210000,low_speed,6,0,0.25,0.25
