case_id,terrain,difficulty_row,source_column,seed,command_bin,replicate,vx_m_s,vy_m_s,yaw_rad_s
13206,stairs_negative_step,2,4,200002,normal_motion,22,0,0.75,0.5
13207,stairs_negative_step,2,4,200002,normal_motion,23,0,-0.75,-0.5
13208,stairs_negative_step,2,4,200002,normal_motion,24,0.75,0,0
13209,stairs_negative_step,2,4,200002,normal_motion,25,-0.75,0,0
13210,stairs_negative_step,2,4,200002,normal_motion,26,0,0.75,0.5
13211,stairs_negative_step,2,4,200002,normal_motion,27,0,-0.75,-0.5
13212,stairs_negative_step,2,4,200002,normal_motion,28,0.75,0,0
13213,stairs_negative_step,2,4,200002,normal_motion,29,-0.75,0,0
13214,stairs_negative_step,2,4,200002,normal_motion,30,0,0.75,0.5
13215,stairs_negative_step,2,4,200002,normal_motion,31,0,-0.75,-0.5
13216,stairs_negative_step,2,4,200002,normal_motion,32,0.75,0,0
13217,stairs_negative_step,2,4,200002,normal_motion,33,-0.75,0,0
13218,stairs_negative_step,2,4,200002,normal_motion,34,0,0.75,0.5
13219,stairs_negative_step,2,4,200002,normal_motion,35,0,-0.75,-0.5
13220,stairs_negative_step,2,4,200002,normal_motion,36,0.75,0,0
13221,stairs_negative_step,2,4,200002,normal_motion,37,-0.75,0,0
13222,stairs_negative_step,2,4,200002,normal_motion,38,0,0.75,0.5
13223,stairs_negative_step,2,4,200002,normal_motion,39,0,-0.75,-0.5
13224,stairs_negative_step,2,4,200002,normal_motion,40,0.75,0,0
13225,stairs_negative_step,2,4,200002,normal_motion,41,-0.75,0,0
13226,stairs_negative_step,2,4,200002,normal_motion,42,0,0.75,0.5
13227,stairs_negative_step,2,4,200002,normal_motion,43,0,-0.75,-0.5
13228,stairs_negative_step,2,4,200002,normal_motion,44,0.75,0,0
13229,stairs_negative_step,2,4,200002,normal_motion,45,-0.75,0,0
13230,stairs_negative_step,2,4,200002,normal_motion,46,0,0.75,0.5
13231,stairs_negative_step,2,4,200002,normal_motion,47,0,-0.75,-0.5
13232,stairs_negative_step,2,4,200002,normal_motion,48,0.75,0,0
13233,stairs_negative_step,2,4,200002,normal_motion,49,-0.75,0,0
13234,stairs_negative_step,2,4,200002,normal_motion,50,0,0.75,0.5
13235,stairs_negative_step,2,4,200002,normal_motion,51,0,-0.75,-0.5
13236,stairs_negative_step,2,4,200002,normal_motion,52,0.75,0,0
13237,stairs_negative_step,2,4,200002,normal_motion,53,-0.75,0,0
13238,stairs_negative_step,2,4,200002,normal_motion,54,0,0.75,0.5
13239,stairs_negative_step,2,4,200002,normal_motion,55,0,-0.75,-0.5
13240,stairs_negative_step,2,4,200002,normal_motion,56,0.75,0,0
13241,stairs_negative_step,2,4,200002,normal_motion,57,-0.75,0,0
13242,stairs_negative_step,2,4,200002,normal_motion,58,0,0.75,0.5
13243,stairs_negative_step,2,4,200002,normal_motion,59,0,-0.75,-0.5
13244,stairs_negative_step,2,4,200002,normal_motion,60,0.75,0,0
13245,stairs_negative_step,2,4,200002,normal_motion,61,-0.75,0,0
13246,stairs_negative_step,2,4,200002,normal_motion,62,0,0.75,0.5
13247,stairs_negative_step,2,4,200002,normal_motion,63,0,-0.75,-0.5
13248,stairs_negative_step,3,4,200000,standing,0,0,0,0
13249,stairs_negative_step,3,4,200000,standing,1,0,0,0
13250,stairs_negative_step,3,4,200000,standing,2,0,0,0
13251,stairs_negative_step,3,4,200000,standing,3,0,0,0
13252,stairs_negative_step,3,4,200000,standing,4,0,0,0
13253,stairs_negative_step,3,4,200000,standing,5,0,0,0
13254,stairs_negative_step,3,4,200000,standing,6,0,0,0
13255,stairs_negative_step,3,4,200000,standing,7,0,0,0
13256,stairs_negative_step,3,4,200000,standing,8,0,0,0
13257,stairs_negative_step,3,4,200000,standing,9,0,0,0
13258,stairs_negative_step,3,4,200000,standing,10,0,0,0
13259,stairs_negative_step,3,4,200000,standing,11,0,0,0
13260,stairs_negative_step,3,4,200000,standing,12,0,0,0
13261,stairs_negative_step,3,4,200000,standing,13,0,0,0
13262,stairs_negative_step,3,4,200000,standing,14,0,0,0
13263,stairs_negative_step,3,4,200000,standing,15,0,0,0
13264,stairs_negative_step,3,4,200000,standing,16,0,0,0
13265,stairs_negative_step,3,4,200000,standing,17,0,0,0
13266,stairs_negative_step,3,4,200000,standing,18,0,0,0
13267,stairs_negative_step,3,4,200000,standing,19,0,0,0
13268,stairs_negative_step,3,4,200000,standing,20,0,0,0
13269,stairs_negative_step,3,4,200000,standing,21,0,0,0
13270,stairs_negative_step,3,4,200000,standing,22,0,0,0
13271,stairs_negative_step,3,4,200000,standing,23,0,0,0
13272,stairs_negative_step,3,4,200000,standing,24,0,0,0
13273,stairs_negative_step,3,4,200000,standing,25,0,0,0
13274,stairs_negative_step,3,4,200000,standing,26,0,0,0
13275,stairs_negative_step,3,4,200000,standing,27,0,0,0
13276,stairs_negative_step,3,4,200000,standing,28,0,0,0
13277,stairs_negative_step,3,4,200000,standing,29,0,0,0
13278,stairs_negative_step,3,4,200000,standing,30,0,0,0
13279,stairs_negative_step,3,4,200000,standing,31,0,0,0
13280,stairs_negative_step,3,4,200000,standing,32,0,0,0
13281,stairs_negative_step,3,4,200000,standing,33,0,0,0
13282,stairs_negative_step,3,4,200000,standing,34,0,0,0
13283,stairs_negative_step,3,4,200000,standing,35,0,0,0
13284,stairs_negative_step,3,4,200000,standing,36,0,0,0
13285,stairs_negative_step,3,4,200000,standing,37,0,0,0
13286,stairs_negative_step,3,4,200000,standing,38,0,0,0
13287,stairs_negative_step,3,4,200000,standing,39,0,0,0
13288,stairs_negative_step,3,4,200000,standing,40,0,0,0
13289,stairs_negative_step,3,4,200000,standing,41,0,0,0
13290,stairs_negative_step,3,4,200000,standing,42,0,0,0
13291,stairs_negative_step,3,4,200000,standing,43,0,0,0
13292,stairs_negative_step,3,4,200000,standing,44,0,0,0
13293,stairs_negative_step,3,4,200000,standing,45,0,0,0
13294,stairs_negative_step,3,4,200000,standing,46,0,0,0
13295,stairs_negative_step,3,4,200000,standing,47,0,0,0
13296,stairs_negative_step,3,4,200000,standing,48,0,0,0
13297,stairs_negative_step,3,4,200000,standing,49,0,0,0
13298,stairs_negative_step,3,4,200000,standing,50,0,0,0
13299,stairs_negative_step,3,4,200000,standing,51,0,0,0
13300,stairs_negative_step,3,4,200000,standing,52,0,0,0
13301,stairs_negative_step,3,4,200000,standing,53,0,0,0
13302,stairs_negative_step,3,4,200000,standing,54,0,0,0
13303,stairs_negative_step,3,4,200000,standing,55,0,0,0
13304,stairs_negative_step,3,4,200000,standing,56,0,0,0
13305,stairs_negative_step,3,4,200000,standing,57,0,0,0
13306,stairs_negative_step,3,4,200000,standing,58,0,0,0
13307,stairs_negative_step,3,4,200000,standing,59,0,0,0
13308,stairs_negative_step,3,4,200000,standing,60,0,0,0
13309,stairs_negative_step,3,4,200000,standing,61,0,0,0
13310,stairs_negative_step,3,4,200000,standing,62,0,0,0
13311,stairs_negative_step,3,4,200000,standing,63,0,0,0
13312,stairs_negative_step,3,4,200000,low_speed,0,0.25,0,0
13313,stairs_negative_step,3,4,200000,low_speed,1,-0.25,0,0
13314,stairs_negative_step,3,4,200000,low_speed,2,0,0.25,0.25
13315,stairs_negative_step,3,4,200000,low_speed,3,0,-0.25,-0.25
13316,stairs_negative_step,3,4,200000,low_speed,4,0.25,0,0
13317,stairs_negative_step,3,4,200000,low_speed,5,-0.25,0,0
13318,stairs_negative_step,3,4,200000,low_speed,6,0,0.25,0.25
13319,stairs_negative_step,3,4,200000,low_speed,7,0,-0.25,-0.25
13320,stairs_negative_step,3,4,200000,low_speed,8,0.25,0,0
13321,stairs_negative_step,3,4,200000,low_speed,9,-0.25,0,0
13322,stairs_negative_step,3,4,200000,low_speed,10,0,0.25,0.25
13323,stairs_negative_step,3,4,200000,low_speed,11,0,-0.25,-0.25
13324,stairs_negative_step,3,4,200000,low_speed,12,0.25,0,0
13325,stairs_negative_step,3,4,200000,low_speed,13,-0.25,0,0
13326,stairs_negative_step,3,4,200000,low_speed,14,0,0.25,0.25
13327,stairs_negative_step,3,4,200000,low_speed,15,0,-0.25,-0.25
13328,stairs_negative_step,3,4,200000,low_speed,16,0.25,0,0
13329,stairs_negative_step,3,4,200000,low_speed,17,-0.25,0,0
13330,stairs_negative_step,3,4,200000,low_speed,18,0,0.25,0.25
13331,stairs_negative_step,3,4,200000,low_speed,19,0,-0.25,-0.25
13332,stairs_negative_step,3,4,200000,low_speed,20,0.25,0,0
13333,stairs_negative_step,3,4,200000,low_speed,21,-0.25,0,0
13334,stairs_negative_step,3,4,200000,low_speed,22,0,0.25,0.25
13335,stairs_negative_step,3,4,200000,low_speed,23,0,-0.25,-0.25
13336,stairs_negative_step,3,4,200000,low_speed,24,0.25,0,0
13337,stairs_negative_step,3,4,200000,low_speed,25,-0.25,0,0
13338,stairs_negative_step,3,4,200000,low_speed,26,0,0.25,0.25
13339,stairs_negative_step,3,4,200000,low_speed,27,0,-0.25,-0.25
13340,stairs_negative_step,3,4,200000,low_speed,28,0.25,0,0
13341,stairs_negative_step,3,4,200000,low_speed,29,-0.25,0,0
13342,stairs_negative_step,3,4,200000,low_speed,30,0,0.25,0.25
13343,stairs_negative_step,3,4,200000,low_speed,31,0,-0.25,-0.25
13344,stairs_negative_step,3,4,200000,low_speed,32,0.25,0,0
13345,stairs_negative_step,3,4,200000,low_speed,33,-0.25,0,0
13346,stairs_negative_step,3,4,200000,low_speed,34,0,0.25,0.25
13347,stairs_negative_step,3,4,200000,low_speed,35,0,-0.25,-0.25
13348,stairs_negative_step,3,4,200000,low_speed,36,0.25,0,0
13349,stairs_negative_step,3,4,200000,low_speed,37,-0.25,0,0
13350,stairs_negative_step,3,4,200000,low_speed,38,0,0.25,0.25
13351,stairs_negative_step,3,4,200000,low_speed,39,0,-0.25,-0.25
13352,stairs_negative_step,3,4,200000,low_speed,40,0.25,0,0
13353,stairs_negative_step,3,4,200000,low_speed,41,-0.25,0,0
13354,stairs_negative_step,3,4,200000,low_speed,42,0,0.25,0.25
13355,stairs_negative_step,3,4,200000,low_speed,43,0,-0.25,-0.25
13356,stairs_negative_step,3,4,200000,low_speed,44,0.25,0,0
13357,stairs_negative_step,3,4,200000,low_speed,45,-0.25,0,0
13358,stairs_negative_step,3,4,200000,low_speed,46,0,0.25,0.25
13359,stairs_negative_step,3,4,200000,low_speed,47,0,-0.25,-0.25
13360,stairs_negative_step,3,4,200000,low_speed,48,0.25,0,0
13361,stairs_negative_step,3,4,200000,low_speed,49,-0.25,0,0
13362,stairs_negative_step,3,4,200000,low_speed,50,0,0.25,0.25
13363,stairs_negative_step,3,4,200000,low_speed,51,0,-0.25,-0.25
13364,stairs_negative_step,3,4,200000,low_speed,52,0.25,0,0
13365,stairs_negative_step,3,4,200000,low_speed,53,-0.25,0,0
13366,stairs_negative_step,3,4,200000,low_speed,54,0,0.25,0.25
13367,stairs_negative_step,3,4,200000,low_speed,55,0,-0.25,-0.25
13368,stairs_negative_step,3,4,200000,low_speed,56,0.25,0,0
13369,stairs_negative_step,3,4,200000,low_speed,57,-0.25,0,0
13370,stairs_negative_step,3,4,200000,low_speed,58,0,0.25,0.25
13371,stairs_negative_step,3,4,200000,low_speed,59,0,-0.25,-0.25
13372,stairs_negative_step,3,4,200000,low_speed,60,0.25,0,0
13373,stairs_negative_step,3,4,200000,low_speed,61,-0.25,0,0
13374,stairs_negative_step,3,4,200000,low_speed,62,0,0.25,0.25
13375,stairs_negative_step,3,4,200000,low_speed,63,0,-0.25,-0.25
13376,stairs_negative_step,3,4,200000,normal_motion,0,0.75,0,0
13377,stairs_negative_step,3,4,200000,normal_motion,1,-0.75,0,0
13378,stairs_negative_step,3,4,200000,normal_motion,2,0,0.75,0.5
13379,stairs_negative_step,3,4,200000,normal_motion,3,0,-0.75,-0.5
13380,stairs_negative_step,3,4,200000,normal_motion,4,0.75,0,0
13381,stairs_negative_step,3,4,200000,normal_motion,5,-0.75,0,0
13382,stairs_negative_step,3,4,200000,normal_motion,6,0,0.75,0.5
13383,stairs_negative_step,3,4,200000,normal_motion,7,0,-0.75,-0.5
13384,stairs_negative_step,3,4,200000,normal_motion,8,0.75,0,0
13385,stairs_negative_step,3,4,200000,normal_motion,9,-0.75,0,0
13386,stairs_negative_step,3,4,200000,normal_motion,10,0,0.75,0.5
13387,stairs_negative_step,3,4,200000,normal_motion,11,0,-0.75,-0.5
13388,stairs_negative_step,3,4,200000,normal_motion,12,0.75,0,0
13389,stairs_negative_step,3,4,200000,normal_motion,13,-0.75,0,0
13390,stairs_negative_step,3,4,200000,normal_motion,14,0,0.75,0.5
13391,stairs_negative_step,3,4,200000,normal_motion,15,0,-0.75,-0.5
13392,stairs_negative_step,3,4,200000,normal_motion,16,0.75,0,0
13393,stairs_negative_step,3,4,200000,normal_motion,17,-0.75,0,0
13394,stairs_negative_step,3,4,200000,normal_motion,18,0,0.75,0.5
13395,stairs_negative_step,3,4,200000,normal_motion,19,0,-0.75,-0.5
13396,stairs_negative_step,3,4,200000,normal_motion,20,0.75,0,0
13397,stairs_negative_step,3,4,200000,normal_motion,21,-0.75,0,0
13398,stairs_negative_step,3,4,200000,normal_motion,22,0,0.75,0.5
13399,stairs_negative_step,3,4,200000,normal_motion,23,0,-0.75,-0.5
13400,stairs_negative_step,3,4,200000,normal_motion,24,0.75,0,0
13401,stairs_negative_step,3,4,200000,normal_motion,25,-0.75,0,0
13402,stairs_negative_step,3,4,200000,normal_motion,26,0,0.75,0.5
13403,stairs_negative_step,3,4,200000,normal_motion,27,0,-0.75,-0.5
13404,stairs_negative_step,3,4,200000,normal_motion,28,0.75,0,0
13405,stairs_negative_step,3,4,200000,normal_motion,29,-0.75,0,0
13406,stairs_negative_step,3,4,200000,normal_motion,30,0,0.75,0.5
13407,stairs_negative_step,3,4,200000,normal_motion,31,0,-0.75,-0.5
13408,stairs_negative_step,3,4,200000,normal_motion,32,0.75,0,0
13409,stairs_negative_step,3,4,200000,normal_motion,33,-0.75,0,0
13410,stairs_negative_step,3,4,200000,normal_motion,34,0,0.75,0.5
13411,stairs_negative_step,3,4,200000,normal_motion,35,0,-0.75,-0.5
13412,stairs_negative_step,3,4,200000,normal_motion,36,0.75,0,0
13413,stairs_negative_step,3,4,200000,normal_motion,37,-0.75,0,0
13414,stairs_negative_step,3,4,200000,normal_motion,38,0,0.75,0.5
13415,stairs_negative_step,3,4,200000,normal_motion,39,0,-0.75,-0.5
13416,stairs_negative_step,3,4,200000,normal_motion,40,0.75,0,0
13417,stairs_negative_step,3,4,200000,normal_motion,41,-0.75,0,0
13418,stairs_negative_step,3,4,200000,normal_motion,42,0,0.75,0.5
13419,stairs_negative_step,3,4,200000,normal_motion,43,0,-0.75,-0.5
13420,stairs_negative_step,3,4,200000,normal_motion,44,0.75,0,0
13421,stairs_negative_step,3,4,200000,normal_motion,45,-0.75,0,0
13422,stairs_negative_step,3,4,200000,normal_motion,46,0,0.75,0.5
13423,stairs_negative_step,3,4,200000,normal_motion,47,0,-0.75,-0.5
13424,stairs_negative_step,3,4,200000,normal_motion,48,0.75,0,0
13425,stairs_negative_step,3,4,200000,normal_motion,49,-0.75,0,0
13426,stairs_negative_step,3,4,200000,normal_motion,50,0,0.75,0.5
13427,stairs_negative_step,3,4,200000,normal_motion,51,0,-0.75,-0.5
13428,stairs_negative_step,3,4,200000,normal_motion,52,0.75,0,0
13429,stairs_negative_step,3,4,200000,normal_motion,53,-0.75,0,0
13430,stairs_negative_step,3,4,200000,normal_motion,54,0,0.75,0.5
13431,stairs_negative_step,3,4,200000,normal_motion,55,0,-0.75,-0.5
13432,stairs_negative_step,3,4,200000,normal_motion,56,0.75,0,0
13433,stairs_negative_step,3,4,200000,normal_motion,57,-0.75,0,0
13434,stairs_negative_step,3,4,200000,normal_motion,58,0,0.75,0.5
13435,stairs_negative_step,3,4,200000,normal_motion,59,0,-0.75,-0.5
13436,stairs_negative_step,3,4,200000,normal_motion,60,0.75,0,0
13437,stairs_negative_step,3,4,200000,normal_motion,61,-0.75,0,0
13438,stairs_negative_step,3,4,200000,normal_motion,62,0,0.75,0.5
13439,stairs_negative_step,3,4,200000,normal_motion,63,0,-0.75,-0.5
13440,stairs_negative_step,3,4,200001,standing,0,0,0,0
13441,stairs_negative_step,3,4,200001,standing,1,0,0,0
13442,stairs_negative_step,3,4,200001,standing,2,0,0,0
13443,stairs_negative_step,3,4,200001,standing,3,0,0,0
13444,stairs_negative_step,3,4,200001,standing,4,0,0,0
13445,stairs_negative_step,3,4,200001,standing,5,0,0,0
13446,stairs_negative_step,3,4,200001,standing,6,0,0,0
13447,stairs_negative_step,3,4,200001,standing,7,0,0,0
13448,stairs_negative_step,3,4,200001,standing,8,0,0,0
13449,stairs_negative_step,3,4,200001,standing,9,0,0,0
13450,stairs_negative_step,3,4,200001,standing,10,0,0,0
13451,stairs_negative_step,3,4,200001,standing,11,0,0,0
13452,stairs_negative_step,3,4,200001,standing,12,0,0,0
13453,stairs_negative_step,3,4,200001,standing,13,0,0,0
13454,stairs_negative_step,3,4,200001,standing,14,0,0,0
13455,stairs_negative_step,3,4,200001,standing,15,0,0,0
13456,stairs_negative_step,3,4,200001,standing,16,0,0,0
13457,stairs_negative_step,3,4,200001,standing,17,0,0,0
13458,stairs_negative_step,3,4,200001,standing,18,0,0,0
13459,stairs_negative_step,3,4,200001,standing,19,0,0,0
13460,stairs_negative_step,3,4,200001,standing,20,0,0,0
13461,stairs_negative_step,3,4,200001,standing,21,0,0,0
13462,stairs_negative_step,3,4,200001,standing,22,0,0,0
13463,stairs_negative_step,3,4,200001,standing,23,0,0,0
13464,stairs_negative_step,3,4,200001,standing,24,0,0,0
13465,stairs_negative_step,3,4,200001,standing,25,0,0,0
13466,stairs_negative_step,3,4,200001,standing,26,0,0,0
13467,stairs_negative_step,3,4,200001,standing,27,0,0,0
13468,stairs_negative_step,3,4,200001,standing,28,0,0,0
13469,stairs_negative_step,3,4,200001,standing,29,0,0,0
13470,stairs_negative_step,3,4,200001,standing,30,0,0,0
13471,stairs_negative_step,3,4,200001,standing,31,0,0,0
13472,stairs_negative_step,3,4,200001,standing,32,0,0,0
13473,stairs_negative_step,3,4,200001,standing,33,0,0,0
13474,stairs_negative_step,3,4,200001,standing,34,0,0,0
13475,stairs_negative_step,3,4,200001,standing,35,0,0,0
13476,stairs_negative_step,3,4,200001,standing,36,0,0,0
13477,stairs_negative_step,3,4,200001,standing,37,0,0,0
13478,stairs_negative_step,3,4,200001,standing,38,0,0,0
13479,stairs_negative_step,3,4,200001,standing,39,0,0,0
13480,stairs_negative_step,3,4,200001,standing,40,0,0,0
13481,stairs_negative_step,3,4,200001,standing,41,0,0,0
13482,stairs_negative_step,3,4,200001,standing,42,0,0,0
13483,stairs_negative_step,3,4,200001,standing,43,0,0,0
13484,stairs_negative_step,3,4,200001,standing,44,0,0,0
13485,stairs_negative_step,3,4,200001,standing,45,0,0,0
13486,stairs_negative_step,3,4,200001,standing,46,0,0,0
13487,stairs_negative_step,3,4,200001,standing,47,0,0,0
13488,stairs_negative_step,3,4,200001,standing,48,0,0,0
13489,stairs_negative_step,3,4,200001,standing,49,0,0,0
13490,stairs_negative_step,3,4,200001,standing,50,0,0,0
13491,stairs_negative_step,3,4,200001,standing,51,0,0,0
13492,stairs_negative_step,3,4,200001,standing,52,0,0,0
13493,stairs_negative_step,3,4,200001,standing,53,0,0,0
13494,stairs_negative_step,3,4,200001,standing,54,0,0,0
13495,stairs_negative_step,3,4,200001,standing,55,0,0,0
13496,stairs_negative_step,3,4,200001,standing,56,0,0,0
13497,stairs_negative_step,3,4,200001,standing,57,0,0,0
13498,stairs_negative_step,3,4,200001,standing,58,0,0,0
13499,stairs_negative_step,3,4,200001,standing,59,0,0,0
13500,stairs_negative_step,3,4,200001,standing,60,0,0,0
13501,stairs_negative_step,3,4,200001,standing,61,0,0,0
13502,stairs_negative_step,3,4,200001,standing,62,0,0,0
13503,stairs_negative_step,3,4,200001,standing,63,0,0,0
13504,stairs_negative_step,3,4,200001,low_speed,0,0.25,0,0
13505,stairs_negative_step,3,4,200001,low_speed,1,-0.25,0,0
13506,stairs_negative_step,3,4,200001,low_speed,2,0,0.25,0.25
13507,stairs_negative_step,3,4,200001,low_speed,3,0,-0.25,-0.25
13508,stairs_negative_step,3,4,200001,low_speed,4,0.25,0,0
13509,stairs_negative_step,3,4,200001,low_speed,5,-0.25,0,0
13510,stairs_negative_step,3,4,200001,low_speed,6,0,0.25,0.25
13511,stairs_negative_step,3,4,200001,low_speed,7,0,-0.25,-0.25
13512,stairs_negative_step,3,4,200001,low_speed,8,0.25,0,0
13513,stairs_negative_step,3,4,200001,low_speed,9,-0.25,0,0
13514,stairs_negative_step,3,4,200001,low_speed,10,0,0.25,0.25
13515,stairs_negative_step,3,4,200001,low_speed,11,0,-0.25,-0.25
13516,stairs_negative_step,3,4,200001,low_speed,12,0.25,0,0
13517,stairs_negative_step,3,4,200001,low_speed,13,-0.25,0,0
13518,stairs_negative_step,3,4,200001,low_speed,14,0,0.25,0.25
13519,stairs_negative_step,3,4,200001,low_speed,15,0,-0.25,-0.25
13520,stairs_negative_step,3,4,200001,low_speed,16,0.25,0,0
13521,stairs_negative_step,3,4,200001,low_speed,17,-0.25,0,0
13522,stairs_negative_step,3,4,200001,low_speed,18,0,0.25,0.25
13523,stairs_negative_step,3,4,200001,low_speed,19,0,-0.25,-0.25
13524,stairs_negative_step,3,4,200001,low_speed,20,0.25,0,0
13525,stairs_negative_step,3,4,200001,low_speed,21,-0.25,0,0
13526,stairs_negative_step,3,4,200001,low_speed,22,0,0.25,0.25
13527,stairs_negative_step,3,4,200001,low_speed,23,0,-0.25,-0.25
13528,stairs_negative_step,3,4,200001,low_speed,24,0.25,0,0
13529,stairs_negative_step,3,4,200001,low_speed,25,-0.25,0,0
13530,stairs_negative_step,3,4,200001,low_speed,26,0,0.25,0.25
13531,stairs_negative_step,3,4,200001,low_speed,27,0,-0.25,-0.25
13532,stairs_negative_step,3,4,200001,low_speed,28,0.25,0,0
13533,stairs_negative_step,3,4,200001,low_speed,29,-0.25,0,0
13534,stairs_negative_step,3,4,200001,low_speed,30,0,0.25,0.25
13535,stairs_negative_step,3,4,200001,low_speed,31,0,-0.25,-0.25
13536,stairs_negative_step,3,4,200001,low_speed,32,0.25,0,0
13537,stairs_negative_step,3,4,200001,low_speed,33,-0.25,0,0
13538,stairs_negative_step,3,4,200001,low_speed,34,0,0.25,0.25
13539,stairs_negative_step,3,4,200001,low_speed,35,0,-0.25,-0.25
13540,stairs_negative_step,3,4,200001,low_speed,36,0.25,0,0
13541,stairs_negative_step,3,4,200001,low_speed,37,-0.25,0,0
13542,stairs_negative_step,3,4,200001,low_speed,38,0,0.25,0.25
13543,stairs_negative_step,3,4,200001,low_speed,39,0,-0.25,-0.25
13544,stairs_negative_step,3,4,200001,low_speed,40,0.25,0,0
13545,stairs_negative_step,3,4,200001,low_speed,41,-0.25,0,0
13546,stairs_negative_step,3,4,200001,low_speed,42,0,0.25,0.25
13547,stairs_negative_step,3,4,200001,low_speed,43,0,-0.25,-0.25
13548,stairs_negative_step,3,4,200001,low_speed,44,0.25,0,0
13549,stairs_negative_step,3,4,200001,low_speed,45,-0.25,0,0
13550,stairs_negative_step,3,4,200001,low_speed,46,0,0.25,0.25
13551,stairs_negative_step,3,4,200001,low_speed,47,0,-0.25,-0.25
13552,stairs_negative_step,3,4,200001,low_speed,48,0.25,0,0
13553,stairs_negative_step,3,4,200001,low_speed,49,-0.25,0,0
13554,stairs_negative_step,3,4,200001,low_speed,50,0,0.25,0.25
13555,stairs_negative_step,3,4,200001,low_speed,51,0,-0.25,-0.25
13556,stairs_negative_step,3,4,200001,low_speed,52,0.25,0,0
13557,stairs_negative_step,3,4,200001,low_speed,53,-0.25,0,0
13558,stairs_negative_step,3,4,200001,low_speed,54,0,0.25,0.25
13559,stairs_negative_step,3,4,200001,low_speed,55,0,-0.25,-0.25
13560,stairs_negative_step,3,4,200001,low_speed,56,0.25,0,0
13561,stairs_negative_step,3,4,200001,low_speed,57,-0.25,0,0
13562,stairs_negative_step,3,4,200001,low_speed,58,0,0.25,0.25
13563,stairs_negative_step,3,4,200001,low_speed,59,0,-0.25,-0.25
13564,stairs_negative_step,3,4,200001,low_speed,60,0.25,0,0
13565,stairs_negative_step,3,4,200001,low_speed,61,-0.25,0,0
13566,stairs_negative_step,3,4,200001,low_speed,62,0,0.25,0.25
13567,stairs_negative_step,3,4,200001,low_speed,63,0,-0.25,-0.25
13568,stairs_negative_step,3,4,200001,normal_motion,0,0.75,0,0
13569,stairs_negative_step,3,4,200001,normal_motion,1,-0.75,0,0
13570,stairs_negative_step,3,4,200001,normal_motion,2,0,0.75,0.5
13571,stairs_negative_step,3,4,200001,normal_motion,3,0,-0.75,-0.5
13572,stairs_negative_step,3,4,200001,normal_motion,4,0.75,0,0
13573,stairs_negative_step,3,4,200001,normal_motion,5,-0.75,0,0
13574,stairs_negative_step,3,4,200001,normal_motion,6,0,0.75,0.5
13575,stairs_negative_step,3,4,200001,normal_motion,7,0,-0.75,-0.5
13576,stairs_negative_step,3,4,200001,normal_motion,8,0.75,0,0
13577,stairs_negative_step,3,4,200001,normal_motion,9,-0.75,0,0
13578,stairs_negative_step,3,4,200001,normal_motion,10,0,0.75,0.5
13579,stairs_negative_step,3,4,200001,normal_motion,11,0,-0.75,-0.5
13580,stairs_negative_step,3,4,200001,normal_motion,12,0.75,0,0
13581,stairs_negative_step,3,4,200001,normal_motion,13,-0.75,0,0
13582,stairs_negative_step,3,4,200001,normal_motion,14,0,0.75,0.5
13583,stairs_negative_step,3,4,200001,normal_motion,15,0,-0.75,-0.5
13584,stairs_negative_step,3,4,200001,normal_motion,16,0.75,0,0
13585,stairs_negative_step,3,4,200001,normal_motion,17,-0.75,0,0
13586,stairs_negative_step,3,4,200001,normal_motion,18,0,0.75,0.5
13587,stairs_negative_step,3,4,200001,normal_motion,19,0,-0.75,-0.5
13588,stairs_negative_step,3,4,200001,normal_motion,20,0.75,0,0
13589,stairs_negative_step,3,4,200001,normal_motion,21,-0.75,0,0
13590,stairs_negative_step,3,4,200001,normal_motion,22,0,0.75,0.5
13591,stairs_negative_step,3,4,200001,normal_motion,23,0,-0.75,-0.5
13592,stairs_negative_step,3,4,200001,normal_motion,24,0.75,0,0
13593,stairs_negative_step,3,4,200001,normal_motion,25,-0.75,0,0
13594,stairs_negative_step,3,4,200001,normal_motion,26,0,0.75,0.5
13595,stairs_negative_step,3,4,200001,normal_motion,27,0,-0.75,-0.5
13596,stairs_negative_step,3,4,200001,normal_motion,28,0.75,0,0
13597,stairs_negative_step,3,4,200001,normal_motion,29,-0.75,0,0
13598,stairs_negative_step,3,4,200001,normal_motion,30,0,0.75,0.5
13599,stairs_negative_step,3,4,200001,normal_motion,31,0,-0.75,-0.5
13600,stairs_negative_step,3,4,200001,normal_motion,32,0.75,0,0
13601,stairs_negative_step,3,4,200001,normal_motion,33,-0.75,0,0
13602,stairs_negative_step,3,4,200001,normal_motion,34,0,0.75,0.5
13603,stairs_negative_step,3,4,200001,normal_motion,35,0,-0.75,-0.5
13604,stairs_negative_step,3,4,200001,normal_motion,36,0.75,0,0
13605,stairs_negative_step,3,4,200001,normal_motion,37,-0.75,0,0
13606,stairs_negative_step,3,4,200001,normal_motion,38,0,0.75,0.5
13607,stairs_negative_step,3,4,200001,normal_motion,39,0,-0.75,-0.5
13608,stairs_negative_step,3,4,200001,normal_motion,40,0.75,0,0
13609,stairs_negative_step,3,4,200001,normal_motion,41,-0.75,0,0
13610,stairs_negative_step,3,4,200001,normal_motion,42,0,0.75,0.5
13611,stairs_negative_step,3,4,200001,normal_motion,43,0,-0.75,-0.5
